Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell
ENSG00000144445,KANSL1L,-3.9964658192573879,0.0021567217828900071,34.786299983349998,0.0058394160583941602,-17.269939034347093,0.0,-0.049342682955277231,0.0,-0.5427695125080495,0.0,-12.92778293428268,0.0
ENSG00000272807,RP11-260M2.1,43.284858881648731,0.0021567217828900071,-22.650976572901865,0.0,-11.573491679584992,0.0,-0.03306711908452864,0.0,-0.36373830992981504,0.0,-8.6635852001465299,0.0
ENSG00000231294,AC006994.2,29.861239226191003,0.002875629043853343,-3.1391354903278654,0.0014598540145985401,-14.988359467231046,0.0,-0.042823884192088629,0.0,-0.47106272611297484,0.0,-11.219857658327239,0.0
ENSG00000115365,LANCL1,37.136821313564923,0.022286125089863409,-37.009442958049952,0.014598540145985401,-0.27490019448841052,0.017142857142857144,-0.13424267831240605,0.0,-1.4766694614364662,0.0,1.7584339787222643,0.015267175572519083
ENSG00000021826,CPS1,25.196383174641717,0.00071890726096333576,-13.185273089862232,0.0,-6.7370008488347057,0.0,-0.019248573853813292,0.0,-0.21173431239194621,0.0,-5.0431263496991168,0.0
ENSG00000030419,IKZF2,3.1857389719472682,0.0071890726096333572,-19.484342360635132,0.0043795620437956208,24.119669746657863,0.011428571428571429,-0.076696326638740958,0.0,-0.84365959302615035,0.0,-6.9007104383038342,0.0038167938931297708
ENSG00000270659,RP11-105N14.1,-11.374317763847781,0.0014378145219266715,-25.366857595794411,0.0,23.910158445416922,0.0028571428571428571,-0.037031908898969464,0.0,-0.40735099788866408,0.0,13.275399821011433,0.0038167938931297708
ENSG00000144451,SPAG16,84.844863039619611,0.031631919482386771,-83.20266178188345,0.0043795620437956208,0.85947867792551591,0.02,-0.1400486498518623,0.0,-1.5405351483704852,0.0,-0.82109613744106646,0.022900763358778626
ENSG00000138376,BARD1,-12.271094333957469,0.0071890726096333572,-4.6465672268760034,0.0087591240875912416,16.918203685950584,0.011428571428571429,-0.086188595562727108,0.0,-0.94807455118999795,0.0,1.0337210216347303,0.0076335877862595417
ENSG00000138363,ATIC,19.121362560296912,0.096333572969086984,-59.666949440244608,0.081751824817518248,31.958528009405665,0.10285714285714286,-0.30347971974630933,0.0,-3.3382769172094031,0.0,12.228815507498664,0.12977099236641221
ENSG00000235770,LINC00607,-26.77476623065559,0.0,38.785876315434137,0.0014598540145985401,-6.7370008488347297,0.0,-0.019248573853813532,0.0,-0.2117343123919489,0.0,-5.0431263496991408,0.0
ENSG00000118242,MREG,-26.774766230653597,0.0,-13.185273089862253,0.0,45.234148556461356,0.0028571428571428571,-0.019248573853813459,0.0,-0.21173431239194804,0.0,-5.0431263496991381,0.0
ENSG00000115425,PECR,67.20163455406572,0.028756290438533429,-61.022099807010271,0.010218978102189781,-19.883363327478385,0.011428571428571429,-0.14412486502712266,0.0,-1.5853735152983495,0.0,15.433326960746832,0.030534351145038167
ENSG00000163449,TMEM169,-9.9363326609274996,0.0014378145219266715,33.45682848821928,0.0029197080291970801,-13.192585800564727,0.0,-0.03769310228732755,0.0,-0.41462412516060299,0.0,-9.87559279927987,0.0
ENSG00000079246,XRCC5,50.934986082632697,0.3342918763479511,-92.423234192955405,0.26131386861313871,13.99675002103935,0.29428571428571426,-0.51351525192575653,0.0,-5.6486677711833222,0.0,33.653681112395773,0.45419847328244273
ENSG00000260804,RP11-566E18.3,1.1097509114426998,0.002875629043853343,0.83488574521936121,0.0029197080291970801,-17.079195283079322,0.0,-0.048797700808797966,0.0,-0.53677470889677759,0.0,15.720131036122595,0.0038167938931297708
ENSG00000138375,SMARCAL1,19.215659615141195,0.020848310567936738,-33.366202662341848,0.014598540145985401,6.7977922478141553,0.02,-0.13259724231050554,0.0,-1.4585696654155609,0.0,8.943917707111531,0.022900763358778626
ENSG00000197756,RPL37A,346.78220467160645,5.6225736879942492,-282.31653210254115,4.5226277372262773,120.18979999771983,4.9942857142857147,-1.689555802780156,1.0,-29.706159489983776,0.45454545454545453,-153.25975727401752,3.3664122137404582
ENSG00000231672,DIRC3,35.323046220340814,0.0014378145219266715,-18.484558182531899,0.0,-9.4446647647974178,0.0,-0.026984756470849709,0.0,-0.29683232117934683,0.0,-7.0700061953626587,0.0
ENSG00000079308,TNS1,-43.885023422997897,0.00071890726096333576,22.536060761294234,0.0058394160583941602,-15.83745732377858,0.0,-0.045249878067938995,0.0,49.087137917349878,0.36363636363636365,-11.855468053799996,0.0
ENSG00000188282,RUFY4,-26.77476623065353,0.0,38.785876315433214,0.0014598540145985401,-6.7370008488346578,0.0,-0.019248573853813233,0.0,-0.21173431239194557,0.0,-5.0431263496990688,0.0
ENSG00000180871,CXCR2,-28.348989864365269,0.0014378145219266715,-23.737924824547857,0.0014598540145985401,-17.443250918382954,0.0,-0.04983785976680815,0.0,-0.54821645743488967,0.0,70.128219924495454,0.015267175572519083
ENSG00000163464,CXCR1,-65.991647625831064,0.0,-18.31730860712068,0.0014598540145985401,9.1865993413365743,0.0028571428571428571,-0.047441874641142849,0.0,-0.52186062105257136,0.0,75.691659387307368,0.022900763358778626
ENSG00000163466,ARPC2,-410.33784024960835,1.5938173975557153,344.39145187714456,4.0788321167883215,-92.36504834446653,1.582857142857143,0.94174717222546611,4.0,-0.19007601730352341,1.9090909090909092,157.5597655620038,3.4770992366412212
ENSG00000179921,GPBAR1,-302.47908062141124,0.0064701653486700216,436.70602803124933,0.33430656934306568,-81.424644925005225,0.0028571428571428571,-0.24124471421772395,0.0,-2.6536918563949636,0.0,-49.907365914210125,0.011450381679389313
ENSG00000127837,AAMP,-101.05378572537238,0.092739036664270302,47.928231704493754,0.19124087591240876,51.043849989642098,0.19142857142857142,-0.3321672253596919,0.0,-3.6538394789566109,0.0,6.0677107355516062,0.13358778625954199
ENSG00000127838,PNKD,-77.077635575215297,0.13371675053918045,50.70954031097159,0.2072992700729927,27.54620371501618,0.17142857142857143,-0.37828886218983226,0.0,-3.3013063963999971,0.090909090909090912,2.5014868078154393,0.15648854961832062
ENSG00000135926,TMBIM1,-13.749303574072208,0.095614665708123658,-62.517721512941655,0.096350364963503646,-4.2704761620151981,0.082857142857142851,6.7226929106573072,4.0,12.830501218338323,0.54545454545454541,60.984307120032469,0.21755725190839695
ENSG00000158428,C2orf62,-50.573294059164319,0.0,73.260379244582722,0.0058394160583941602,-12.725127908488334,0.0,-0.036357508309966459,0.0,-0.39993259140963111,0.0,-9.5256671772112202,0.0
ENSG00000018280,SLC11A1,-351.1273277191454,0.014378145219266714,481.09623812771565,0.39416058394160586,-63.355220133356774,0.031428571428571431,-0.29374880240545137,0.0,-3.2312368264599649,0.0,-63.088704646340631,0.015267175572519083
ENSG00000144579,CTDSP1,-30.035076884664914,0.11430625449317038,1.1888332968961637,0.14890510948905109,-34.498930694330312,0.082857142857142851,-0.34415490655982534,0.0,-2.0451824491269481,0.18181818181818182,65.734511637784863,0.20610687022900764
ENSG00000273361,RP11-378A13.2,-68.902808387427825,0.00071890726096333576,75.34568703873849,0.01167883211678832,-14.084545032866183,0.0028571428571428571,24.211094971377118,2.0,-0.66763265380218284,0.0,-15.901795936015636,0.0
ENSG00000127831,VIL1,-13.913718634190282,0.00071890726096333576,-24.66385403485425,0.0,9.4501881105872538,0.0028571428571428571,28.083154904283305,2.0,10.477703752176094,0.18181818181818182,-9.433474098002625,0.0
ENSG00000135913,USP37,-12.43487271098326,0.0093457943925233638,-42.184044882262228,0.0058394160583941602,52.285780766824736,0.022857142857142857,-0.10139957246130181,0.0,-1.1153952970743197,0.0,3.5499316959560301,0.015267175572519083
ENSG00000144580,RQCD1,55.403563175173744,0.033069734004313442,-34.915622267070106,0.020437956204379562,-10.599477865306115,0.022857142857142857,-0.15716283635596676,0.0,-1.7287911999156342,0.0,-8.0025090065236171,0.030534351145038167
ENSG00000273466,RP11-548H3.1,-36.132853618938874,0.0,6.2669657699059442,0.0014598540145985401,-9.0916597890933062,0.0,-0.025976170825980766,0.0,-0.28573787908578846,0.0,39.269261688038398,0.0038167938931297708
ENSG00000115568,ZNF142,-56.213998485329022,0.0035945363048166786,-4.8055430591966193,0.0058394160583941602,-2.2703051352571499,0.0057142857142857143,-0.077295846527407827,0.0,-0.85025431180148614,0.0,64.217396838111412,0.026717557251908396
ENSG00000074582,BCS1L,-73.677578617827706,0.012221423436376708,-45.739249322907071,0.016058394160583942,93.74627005640815,0.051428571428571428,-0.13053686430538572,0.0,-1.4359055073592428,0.0,27.237000255992434,0.034351145038167941
ENSG00000163481,RNF25,0.0540407725735505,0.040258806613946804,20.322085029457138,0.030656934306569343,-15.897390523850525,0.011428571428571429,-0.12830044561451695,0.0,-1.4113049017596864,0.0,-2.9391299308045786,0.019083969465648856
ENSG00000163482,STK36,0.24033636395826674,0.002875629043853343,-5.5055720682823557,0.0043795620437956208,-0.78900645610240316,0.0028571428571428571,-0.056060675629437964,0.0,-0.61666743192381757,0.0,6.7269702679799019,0.0076335877862595417
ENSG00000135912,TTLL4,-65.969807970952616,0.0035945363048166786,63.295649358548687,0.017518248175182483,-0.36843468444525251,0.0085714285714285719,-0.085605910271081623,0.0,-0.94166501298189809,0.0,4.0698642200997011,0.0076335877862595417
ENSG00000135929,CYP27A1,-136.15799130165186,0.00071890726096333576,184.70496960844184,0.049635036496350364,-35.984763998457559,0.0,-0.10281361142416445,0.0,-1.130949725665809,0.0,-11.32845097124272,0.0076335877862595417
ENSG00000135925,WNT10A,13.734763578009016,0.01509705248023005,-67.292492375210614,0.0014598540145985401,73.554193683376383,0.037142857142857144,-0.10729191653980691,0.0,-1.1802110819378764,0.0,-18.708961887698063,0.0038167938931297708
ENSG00000272644,RP11-33O4.1,43.512591554732658,0.0021567217828900071,-22.770149132919293,0.0,-11.634382768644992,0.0,-0.033241093624700083,0.0,-0.36565202987170081,0.0,-8.7091665296714442,0.0
ENSG00000187736,NHEJ1,23.735301296736964,0.01509705248023005,-12.517258356444717,0.01167883211678832,-8.9819054358401083,0.0085714285714285719,-0.11151378961274268,0.0,-1.2266516857401697,0.0,-0.89797202909848606,0.011450381679389313
ENSG00000213901,SLC23A3,43.610213975552853,0.0021567217828900071,-22.821234968108453,0.0,-11.660485020201481,0.0,-0.033315671486289673,0.0,-0.36647238634918639,0.0,-8.7287059294079121,0.0
ENSG00000115649,CNPPD1,-58.249067940031637,0.063982746225736881,41.467029863785839,0.11386861313868613,4.3395788082657942,0.074285714285714288,-0.27155312571347551,0.0,-2.9870843828482307,0.0,15.701096776542538,0.087786259541984726
ENSG00000144567,FAM134A,-9.2496978705875375,0.078360891445003591,3.858096667717108,0.090510948905109495,2.4729692196479931,0.071428571428571425,-0.27167671686360972,0.0,-1.8303540328921741,0.090909090909090912,5.0206627329783,0.083969465648854963
ENSG00000158552,ZFAND2B,77.304016598724942,0.12365204888569374,-36.177439786111698,0.10948905109489052,-20.392435057138279,0.080000000000000002,-0.32292441331255622,0.0,-0.96559508784005232,0.27272727272727271,-19.445622254322203,0.099236641221374045
ENSG00000115657,ABCB6,-26.774766230653324,0.0,38.785876315432645,0.0014598540145985401,-6.7370008488345094,0.0,-0.019248573853813063,0.0,-0.21173431239194371,0.0,-5.0431263496989986,0.0
ENSG00000198925,ATG9A,-13.724244995439618,0.01509705248023005,17.561707129151902,0.023357664233576641,-4.4899404135920102,0.011428571428571429,-0.12237901787895378,0.0,-1.3461691966684919,0.0,2.1210264944279213,0.015267175572519083
ENSG00000163516,ANKZF1,8.3390642028432769,0.050323508267433502,-28.51643555432771,0.06569343065693431,26.779577503319025,0.059999999999999998,-0.21359087602811233,0.0,-2.3494996363092349,0.0,-4.0391156394996477,0.041984732824427481
ENSG00000163521,GLB1L,-55.315779019187715,0.00071890726096333576,88.771764349221982,0.010218978102189781,-18.765376387038962,0.0,-0.05361536110582573,0.0,-0.58976897216408297,0.0,-14.047224609726273,0.0
ENSG00000115661,STK16,-13.977874910273869,0.070452911574406904,-17.168716990306347,0.078832116788321166,1.6548427327818587,0.077142857142857138,-0.2650643496168934,0.0,-1.6896319918743314,0.090909090909090912,31.446445509291159,0.10687022900763359
ENSG00000127824,TUBA4A,139.14818543015545,0.3968368080517613,-162.33752448115627,0.19416058394160585,-62.147376806169007,0.17999999999999999,7.331061878066965,20.0,51.351993368962148,6.0,26.653660610142396,0.40839694656488551
ENSG00000135924,DNAJB2,61.044096430847432,0.07476635514018691,-51.697028738574772,0.054014598540145987,-36.757997738948553,0.037142857142857144,-0.24763629062137543,0.0,6.6489396840119213,0.090909090909090912,21.009626653287242,0.072519083969465645
ENSG00000054356,PTPRN,-18.231304089736483,0.00071890726096333576,-16.468236069878614,0.0,-8.4144271889890572,0.0,-0.024041220539968593,0.0,49.436808350615571,0.27272727272727271,-6.2987997814717911,0.0
ENSG00000123992,DNPEP,-19.010544766482678,0.086987778576563618,-5.6817023999209537,0.11094890510948906,14.495339728819335,0.091428571428571428,-0.30533114138811568,0.0,-3.3586425552692725,0.0,13.860881134240632,0.11068702290076336
ENSG00000229525,AC053503.4,25.196383174641284,0.00071890726096333576,-13.185273089862537,0.0,-6.7370008488349535,0.0,-0.019248573853814063,0.0,-0.2117343123919547,0.0,-5.0431263496992864,0.0
ENSG00000175084,DES,-26.774766230655604,0.0,38.785876315433669,0.0014598540145985401,-6.7370008488347466,0.0,-0.019248573853813646,0.0,-0.21173431239195012,0.0,-5.0431263496991576,0.0
ENSG00000072195,SPEG,43.166900689889715,0.0021567217828900071,-22.589249024120186,0.0,-11.541952056119902,0.0,-0.032977005874628471,0.0,-0.36274706462091327,0.0,-8.6399755391526636,0.0
ENSG00000268603,RP11-316O14.1,-26.774766230655594,0.0,38.785876315434059,0.0014598540145985401,-6.7370008488347342,0.0,-0.019248573853813591,0.0,-0.21173431239194951,0.0,-5.0431263496991452,0.0
ENSG00000144591,GMPPA,-12.95848165551627,0.066139468008626884,25.571146953010604,0.058394160583941604,-13.662237156335442,0.028571428571428571,6.5039051689376768,2.0,-1.7764572191501398,0.0,-3.6778760909463091,0.034351145038167941
ENSG00000072182,ASIC4,4.9274605668563822,0.00071890726096333576,11.831709447689249,0.0014598540145985401,-9.4001754889276921,0.0,-0.026857644254079209,0.0,-0.29543408679487132,0.0,-7.0367027945687299,0.0
ENSG00000123989,CHPF,-14.880420426440196,0.0035945363048166786,-33.417581930644374,0.0014598540145985401,9.8668159918910039,0.0085714285714285719,-0.060839892803773249,0.0,-0.66923882084150554,0.0,39.161265078838355,0.011450381679389313
ENSG00000124006,OBSL1,-26.774766230652212,0.0,-13.185273089861125,0.0,-6.7370008488341933,0.0,-0.019248573853812078,0.0,-0.21173431239193283,0.0,46.928023055593279,0.0038167938931297708
ENSG00000144589,STK11IP,-35.067259837871973,0.016534867002156721,64.93938029085345,0.035036496350364967,-23.459038063262852,0.0057142857142857143,-0.11280348843454448,0.0,-1.2408383727799894,0.0,-5.0594405285031909,0.015267175572519083
ENSG00000116106,EPHA4,75.032194535565495,0.0064701653486700216,-39.264364596534804,0.0,-20.062084100419003,0.0,-0.057320240286911156,0.0,-0.63052264315602291,0.0,-15.017902955170703,0.0
ENSG00000272944,CTD-2308L22.1,25.196383174640623,0.00071890726096333576,-13.185273089861909,0.0,-6.7370008488344402,0.0,-0.019248573853812796,0.0,-0.21173431239194071,0.0,-5.0431263496989294,0.0
ENSG00000163082,SGPP2,10.324138657577137,0.0014378145219266715,10.398421686629945,0.0014598540145985401,-11.623230962295134,0.0,-0.033209231320843358,0.0,-0.36530154452927693,0.0,-8.700818606060972,0.0
ENSG00000261428,RP11-16P6.1,5.2288845391012408,0.00071890726096333576,11.506631863190453,0.0014598540145985401,-9.3869082384653151,0.0,-0.026819737824186611,0.0,-0.29501711606605274,0.0,-7.0267713099368718,0.0
ENSG00000116120,FARSB,2.8594610990427562,0.040977713874910136,-29.206052193284567,0.033576642335766425,30.948652455508892,0.048571428571428571,-0.19459845237614234,0.0,-2.1405829761375657,0.0,-2.266879932752969,0.038167938931297711
ENSG00000124003,MOGAT1,-26.774766230652492,0.0,38.78587631543089,0.0014598540145985401,-6.7370008488344162,0.0,-0.019248573853812571,0.0,-0.21173431239193827,0.0,-5.0431263496989054,0.0
ENSG00000123983,ACSL3,29.530594066707653,0.033069734004313442,-51.557575705267361,0.021897810218978103,23.020100269290918,0.037142857142857144,-0.16271661714404301,0.0,-1.7898827885844735,0.0,0.95948077499835804,0.030534351145038167
ENSG00000234193,AC097461.4,25.19638317464198,0.00071890726096333576,-13.185273089862347,0.0,-6.7370008488348203,0.0,-0.019248573853813948,0.0,-0.21173431239195348,0.0,-5.0431263496992313,0.0
ENSG00000152056,AP1S3,-67.304230470698585,0.002875629043853343,2.8662626236970388,0.010218978102189781,48.557499576650379,0.02,-0.085468111013049061,0.0,-0.94014922114353972,0.0,16.906085602507588,0.011450381679389313
ENSG00000085449,WDFY1,3.2544702995349053,0.01509705248023005,-17.533910695617365,0.016058394160583942,-18.037376216176728,0.0085714285714285719,-0.11993013172531651,0.0,-1.3192314489784815,0.0,33.755978192963624,0.026717557251908396
ENSG00000135900,MRPL44,-63.49720104057851,0.066858375269590223,54.78049238807872,0.11678832116788321,14.604818892050666,0.077142857142857138,-0.27583867215372915,0.0,-3.0342253936910213,0.0,-2.5780461737076923,0.087786259541984726
ENSG00000228802,AC073641.2,25.196383174643977,0.00071890726096333576,-13.185273089863466,0.0,-6.7370008488353452,0.0,-0.019248573853815201,0.0,-0.21173431239196722,0.0,-5.0431263496995999,0.0
ENSG00000135919,SERPINE2,14.058454746173272,0.0086268871315600282,-45.412185648020788,0.0014598540145985401,-9.1134792418238053,0.0057142857142857143,23.326074127765576,4.0,23.940546024768093,0.27272727272727271,-6.7994100088623046,0.0038167938931297708
ENSG00000124019,FAM124B,-37.410685439911518,0.0,54.193049001739411,0.0029197080291970801,-9.4131846901285119,0.0,-0.026894813400367108,0.0,-0.29584294740403821,0.0,-7.0464411108961666,0.0
ENSG00000036257,CUL3,18.467070690541778,0.038102084831056794,-57.182689099376333,0.029197080291970802,-0.32646058254125726,0.031428571428571431,-0.18468995440185113,0.0,-2.0315894984203626,0.0,41.258358444198031,0.068702290076335881
ENSG00000135905,DOCK10,65.454672027772148,0.081955427749820273,-54.910140670414712,0.054014598540145987,-21.031764365470746,0.045714285714285714,-0.23423763563002259,0.0,6.2869913214937263,0.090909090909090912,4.4344793222492092,0.064885496183206104
ENSG00000235070,AC068138.1,-26.774766230655608,0.0,38.785876315433832,0.0014598540145985401,-6.7370008488347475,0.0,-0.019248573853813657,0.0,-0.21173431239195017,0.0,-5.0431263496991585,0.0
ENSG00000169047,IRS1,-13.85644080534383,0.002875629043853343,-36.29895136299465,0.0,20.490304352984726,0.0057142857142857143,16.548777752453361,1.0,-0.58290286860283458,0.0,13.699212931502782,0.0076335877862595417
ENSG00000144468,RHBDD1,-25.505360755505539,0.010064701653486701,-1.0676613498552021,0.014598540145985401,17.959797292916509,0.017142857142857144,-0.10457367998091197,0.0,-1.1503104797900316,0.0,9.8681089722146602,0.011450381679389313
ENSG00000081052,COL4A4,-43.64842306546786,0.0,-21.494730265884716,0.0,73.741045437707783,0.0085714285714285719,-0.031379168271364999,0.0,-0.34517085098501499,0.0,-8.2213420870976481,0.0
ENSG00000169031,COL4A3,-52.701322290528353,0.0,5.4498379913473123,0.0014598540145985401,57.632621831610386,0.0085714285714285719,-0.037887363257031098,0.0,-0.41676099582734216,0.0,-9.9264891733421532,0.0
ENSG00000236432,AC097662.2,25.196383174642566,0.00071890726096333576,-13.185273089862237,0.0,-6.7370008488347111,0.0,-0.019248573853813393,0.0,-0.21173431239194737,0.0,-5.0431263496991221,0.0
ENSG00000168958,MFF,-25.140012154249689,0.17325664989216391,-31.191822986917217,0.14306569343065692,45.245662406861491,0.17714285714285713,-0.34716677725108885,0.0,4.6931378745885644,0.45454545454545453,6.7402016369664208,0.20992366412213739
ENSG00000173744,AGFG1,-18.054022669846002,0.017253774263120056,46.596812600010338,0.035036496350364967,-16.715113574630788,0.011428571428571429,-0.13933023709451187,0.0,1.0745173425667174,0.090909090909090912,-12.762863461006495,0.015267175572519083
ENSG00000115009,CCL20,74.066181754087012,0.0071890726096333572,-38.758849886594426,0.0,-19.803791912858511,0.0,-0.056582262608167455,0.0,-0.62240488868984201,0.0,-14.824552803339824,0.0
ENSG00000123977,DAW1,25.196383174641603,0.00071890726096333576,-13.185273089862601,0.0,-6.7370008488350166,0.0,-0.019248573853814191,0.0,-0.21173431239195606,0.0,-5.0431263496993495,0.0
ENSG00000153823,PID1,-182.97842823983942,0.0050323508267433505,284.34292382936286,0.12554744525547445,-56.85508566719637,0.0,-0.16244310190627467,0.0,-1.7868741209690213,0.0,-42.560092699444006,0.0
ENSG00000187957,DNER,-26.774766230656766,0.0,-13.185273089863173,0.0,45.234148556464369,0.0028571428571428571,-0.019248573853814677,0.0,-0.21173431239196144,0.0,-5.0431263496994436,0.0
ENSG00000153827,TRIP12,21.283702874887577,0.058231488138030196,-19.691144926228592,0.026277372262773723,-2.0023529546306476,0.034285714285714287,-0.13211009172293608,0.0,0.10910834445487683,0.090909090909090912,0.43279675324026901,0.026717557251908396
ENSG00000153832,FBXO36,21.804976116584012,0.0021567217828900071,-25.304123094024607,0.0,13.620796215050607,0.0028571428571428571,-0.036940325684708043,0.0,-0.40634358253178854,0.0,-9.6783653293934719,0.0
ENSG00000225963,AC009950.2,27.254522314064229,0.0021567217828900071,-3.4069976268893303,0.0014598540145985401,-13.376015449536636,0.0,-0.038217186998676343,0.0,-0.42038905698543971,0.0,-10.012902993653183,0.0
ENSG00000135899,SP110,-137.76090386050302,0.29475197699496763,82.639104299781138,0.51532846715328462,90.753400484120206,0.4514285714285714,-0.57347153979362342,0.0,-5.7068533882339105,0.090909090909090912,-29.351275995374827,0.25954198473282442
ENSG00000079263,SP140,-62.721966258436346,0.066139468008626884,-62.489122142410565,0.062773722627737227,98.44462038433231,0.14285714285714285,-0.25591486749333842,0.0,-2.8150635424267221,0.0,29.837446426434234,0.25572519083969464
ENSG00000185404,SP140L,10.792759436533967,0.081955427749820273,-66.92890647445553,0.068613138686131392,58.188453064311467,0.10857142857142857,-0.27654448202171489,0.0,-3.0419893022388638,0.0,1.2662277578714027,0.076335877862595422
ENSG00000067066,SP100,-71.884452379033561,0.3033788641265277,-100.99899833539487,0.28759124087591242,103.22861160817844,0.46571428571428569,-0.56085027547869082,0.0,-5.5580389326198327,0.090909090909090912,75.773728314349185,0.49618320610687022
ENSG00000135932,CAB39,64.072880676089994,0.038102084831056794,-28.925522038232366,0.024817518248175182,-34.739157165446173,0.014285714285714285,-0.17017914327163869,0.0,-1.8719705759880252,0.0,1.6339482468474644,0.030534351145038167
ENSG00000135916,ITM2C,-34.395236785415612,0.068296189791516901,-123.68876497178974,0.027737226277372264,209.87679282816686,0.31428571428571428,-0.23808206940527502,0.0,-2.6189027634580255,0.0,-48.935806238098998,0.061068702290076333
ENSG00000135898,GPR55,43.915129228162208,0.002875629043853343,-26.288520078089828,0.0,-13.432090550848795,0.0,-0.038377401573853429,0.0,5.898738014699112,0.090909090909090912,-10.054879212349658,0.0
ENSG00000173692,PSMD1,-43.292808120472856,0.04529115744069015,46.518322989362382,0.074452554744525543,-10.940032539912638,0.040000000000000001,-0.2234375300002302,0.0,-2.4578128300025321,0.0,10.395768031023394,0.080152671755725186
ENSG00000135914,HTR2B,-26.77476623065559,0.0,38.785876315434095,0.0014598540145985401,-6.7370008488347306,0.0,-0.019248573853813566,0.0,-0.21173431239194923,0.0,-5.0431263496991416,0.0
ENSG00000135931,ARMC9,6.5648055954512312,0.00071890726096333576,10.05164222882431,0.0014598540145985401,-9.3201229783598034,0.0,-0.026628922795313637,0.0,-0.29291815074845007,0.0,-6.9767777723721629,0.0
ENSG00000156966,B3GNT7,-37.048029514565464,0.0,-18.244356734347683,0.0,-9.3219340978417602,0.0,-0.026634097422405027,0.0,-0.29297507164645531,0.0,64.933929515823877,0.0076335877862595417
ENSG00000233538,AC017104.2,-26.774766230655587,0.0,-13.185273089862255,0.0,-6.7370008488347288,0.0,-0.019248573853813511,0.0,-0.21173431239194862,0.0,46.92802305559708,0.0038167938931297708
ENSG00000115053,NCL,-47.35478093273511,0.27462257368799425,-29.492550138466687,0.33284671532846716,59.112015520385569,0.32857142857142857,-0.51757359560586713,0.0,-1.5798618254800816,0.18181818181818182,19.832750971903128,0.38167938931297712
ENSG00000171596,NMUR1,-96.988779338255341,0.0021567217828900071,-43.824794302207302,0.0029197080291970801,-24.158783843710363,0.0028571428571428571,-0.092047520538434721,0.0,-1.0125227259227818,0.0,166.07692773063476,0.068702290076335881
ENSG00000187514,PTMA,-15.672301706949884,8.0567936736161041,-64.873626004376774,9.5737226277372258,89.46232179409941,7.6799999999999997,0.29441705494443932,9.0,-4.6307259173946944,5.8181818181818183,-4.5800852203140332,9.5877862595419856
ENSG00000156973,PDE6D,27.86921465107589,0.055355859094176854,-27.225752423482042,0.058394160583941604,11.668069086996931,0.054285714285714284,-0.22199817740208683,0.0,-2.4419799514229559,0.0,-9.6475531857639965,0.045801526717557252
ENSG00000144524,COPS7B,50.824300696109731,0.046728971962616821,-46.654739861927801,0.033576642335766425,-9.3040534477292258,0.028571428571428571,-0.19660891817294307,0.0,-2.1626980999023742,0.0,7.493799631625194,0.041984732824427481
ENSG00000163273,NPPC,25.196383174642698,0.00071890726096333576,-13.185273089862253,0.0,-6.7370008488347279,0.0,-0.019248573853813494,0.0,-0.2117343123919484,0.0,-5.043126349699139,0.0
ENSG00000144535,DIS3L2,31.544899747652696,0.040977713874910136,-58.446351243484457,0.018978102189781021,-8.7337928194955285,0.025714285714285714,-0.17815749333339742,0.0,-1.9597324266673712,0.0,37.773134235329728,0.057251908396946563
ENSG00000221944,TIGD1,17.793082832226414,0.010783608914450037,-3.7151707372444895,0.010218978102189781,1.017110826497678,0.0085714285714285719,-0.096787713140432982,0.0,-1.0646648445447628,0.0,-13.933570363794194,0.0038167938931297708
ENSG00000135930,EIF4E2,-183.709025273555,0.11214953271028037,271.00852338176048,0.4832116788321168,-73.423322144976538,0.077142857142857138,-0.39521984502364355,0.0,-2.8550226585648661,0.18181818181818182,-10.625933459634599,0.17557251908396945
ENSG00000237126,AC073254.1,25.196383174641859,0.00071890726096333576,-13.185273089862623,0.0,-6.7370008488350379,0.0,-0.019248573853814351,0.0,-0.21173431239195781,0.0,-5.0431263496993708,0.0
ENSG00000115468,EFHD1,54.590285300947656,0.0035945363048166786,-28.567108809129405,0.0,-14.596332968168324,0.0,-0.041703808480481122,0.0,-0.45874189328529225,0.0,-10.926397821886011,0.0
ENSG00000204120,GIGYF2,6.9852774525633876,0.024442846872753415,13.355998307225867,0.032116788321167884,-13.476578604426294,0.014285714285714285,-0.14922816121769925,0.0,-1.641509773394692,0.0,-5.0739592207512096,0.019083969465648856
ENSG00000115474,KCNJ13,-26.774766230655882,0.0,-13.18527308986255,0.0,-6.737000848834966,0.0,-0.019248573853814101,0.0,-0.21173431239195506,0.0,46.928023055598587,0.0038167938931297708
ENSG00000182600,C2orf82,-26.774766230653317,0.0,-13.185273089861973,0.0,45.234148556460326,0.0028571428571428571,-0.01924857385381298,0.0,-0.21173431239194279,0.0,-5.0431263496989942,0.0
ENSG00000168918,INPP5D,-108.97986713649621,0.065420560747663545,42.906464964661062,0.12992700729927006,-0.36024093518170003,0.080000000000000002,-0.28813515962032804,0.0,-3.1694867558236086,0.0,69.8912650224636,0.14885496183206107
