Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell
ENSG00000132846,ZBED3,-13.392673485621826,0.0011600928074245939,24.569700716255106,0.0029197080291970801,-10.716118891224761,0.0,-0.46090833940751513,0.0
ENSG00000113231,PDE8B,-64.323317092405361,0.0,39.069332746112153,0.0043795620437956208,25.701710451346187,0.0035842293906810036,-0.44772610505155191,0.0
ENSG00000164253,WDR41,-102.49780712144324,0.020881670533642691,106.66562149485453,0.077372262773722625,-2.0070786386877124,0.035842293906810034,-2.1607357347209173,0.0
ENSG00000171530,TBCA,67.45099896808496,0.37703016241299303,-85.068195254333347,0.33722627737226279,24.052236217599987,0.39784946236559138,-6.4350399313494124,0.083333333333333329
ENSG00000132842,AP3B1,36.32501316354454,0.045823665893271463,-33.253111063265635,0.042335766423357665,-0.66809579948525399,0.043010752688172046,-2.4038063007914032,0.0
ENSG00000245556,CTD-2037K23.2,75.34092374456381,0.040603248259860787,-88.632262301796302,0.010218978102189781,15.412990400474467,0.039426523297491037,-2.1216518432429949,0.0
ENSG00000085365,SCAMP1,45.28003018890977,0.031902552204176336,-48.265508472156569,0.020437956204379562,4.9691687120889929,0.025089605734767026,-1.9836904288407962,0.0
ENSG00000145685,LHFPL2,9.5473688009485045,0.0046403712296983757,-4.4101987823590916,0.0058394160583941602,-4.338716869960126,0.0035842293906810036,-0.79845314862867312,0.0
ENSG00000113273,ARSB,-57.104317641340636,0.0034802784222737818,80.932456942836865,0.021897810218978103,-22.845535618958529,0.0,-0.98260368253585417,0.0
ENSG00000132837,DMGDH,26.546726995485297,0.0011600928074245939,-18.631668024495681,0.0,-7.588664786619411,0.0,-0.32639418437072809,0.0
ENSG00000132840,BHMT2,18.786608081322047,0.00058004640371229696,-13.185273089861909,0.0,-5.3703521052137448,0.0,-0.2309828862457538,0.0
ENSG00000152409,JMY,32.74867289930787,0.015081206496519721,-38.769043939373141,0.0072992700729927005,7.333153103787728,0.014336917562724014,-1.31278206372229,0.0
ENSG00000152413,HOMER1,1.7042640192334226,0.0075406032482598605,-17.88542084294625,0.0058394160583941602,17.133871674974763,0.010752688172043012,-0.95271485126154998,0.0
ENSG00000164329,PAPD4,34.33498358703735,0.070185614849187936,-48.011743918219885,0.062773722627737227,15.459576104621679,0.071684587813620068,-1.7828157734402039,0.083333333333333329
ENSG00000177034,MTX3,10.014367886062869,0.0040603248259860787,7.424745917495315,0.0043795620437956208,-16.719975090009278,0.0,-0.71913871354879066,0.0
ENSG00000249825,CTD-2201I18.1,-3.5454193863930836,0.0011600928074245939,13.15148830455062,0.0014598540145985401,-9.2099423648310168,0.0,-0.39612655332606805,0.0
ENSG00000164300,SERINC5,114.88280808754469,0.070185614849187936,-68.172641057864809,0.033576642335766425,-43.990886716671724,0.021505376344086023,-2.7192803130017364,0.0
ENSG00000251675,CTC-458I2.2,26.416150928282367,0.0011600928074245939,-18.540023960934928,0.0,-7.5513382264245532,0.0,-0.32478874092148691,0.0
ENSG00000039319,ZFYVE16,-39.450454087960068,0.011600928074245939,15.797027941847606,0.021897810218978103,25.051181886535048,0.021505376344086023,-1.3977557404218952,0.0
ENSG00000249042,CTD-2015H6.3,31.465053527226736,0.0040603248259860787,-17.502440437733718,0.0014598540145985401,-13.386835230133766,0.0,-0.57577785936059278,0.0
ENSG00000152380,FAM151B,-44.923288998413057,0.00058004640371229696,55.539149726062121,0.0043795620437956208,-10.178093274961334,0.0,-0.43776745268651013,0.0
ENSG00000189127,ANKRD34B,-20.644142934249743,0.0011600928074245939,31.663718184166296,0.0029197080291970801,-10.56515977569226,0.0,-0.45441547422332124,0.0
ENSG00000251221,CTC-325J23.3,-33.184541323976376,0.0,38.785876315435218,0.0014598540145985401,-5.3703521052141481,0.0,-0.23098288624576979,0.0
ENSG00000228716,DHFR,-5.8954329957986733,0.011020881670533642,-21.405665100559382,0.013138686131386862,28.630302538886532,0.050179211469534052,-1.3292044425288241,0.0
ENSG00000271043,MTRNR2L2,-33.18454132397305,0.0,38.785876315433136,0.0014598540145985401,-5.3703521052138958,0.0,-0.2309828862457585,0.0
ENSG00000113318,MSH3,-8.3407840500559622,0.019721577726218097,-33.227090747588889,0.017518248175182483,43.276645976382731,0.043010752688172046,-1.7087711787385225,0.0
ENSG00000251450,CTC-459I6.1,32.44759910792245,0.0017401392111368909,-22.773161259146704,0.0,-9.2754919581050306,0.0,-0.39894589067118374,0.0
ENSG00000113319,RASGRF2,7.9316464984695036,0.010440835266821345,4.2167846382407683,0.013138686131386862,-10.938803370747117,0.0071684587813620072,-1.2096277659623382,0.0
ENSG00000247572,CKMT2-AS1,62.973572959048397,0.021461716937354988,-74.922358341690256,0.0029197080291970801,13.452856479487407,0.025089605734767026,-1.5040710968478137,0.0
ENSG00000131730,CKMT2,-44.637967743881156,0.0,52.172566707608794,0.0029197080291970801,-7.2238938518227203,0.0,-0.31070511190635458,0.0
ENSG00000131732,ZCCHC9,53.390850374723911,0.089327146171693739,-17.789046038541599,0.061313868613138686,-32.937001553322737,0.032258064516129031,-2.6648027828608658,0.0
ENSG00000145687,SSBP2,65.40864465282354,0.054524361948955914,-33.684821799378803,0.052554744525547446,-33.348514741516894,0.021505376344086023,1.6246918880721157,0.083333333333333329
ENSG00000152348,ATG10,31.637592386288873,0.040603248259860787,-3.989731875857907,0.048175182481751823,-25.388536703348237,0.021505376344086023,-2.2593238070809312,0.0
ENSG00000186468,RPS23,763.66634533930835,10.654872389791183,-517.71312083071086,6.6905109489051098,-206.94420580833184,5.3046594982078856,-39.009018700264193,1.0833333333333333
ENSG00000205464,ATP6AP1L,-23.172632680848935,0.00058004640371229696,4.545570487162041,0.0014598540145985401,19.025305861014612,0.0035842293906810036,-0.39824366732774852,0.0
ENSG00000271862,RP11-343L5.2,18.786608081323319,0.00058004640371229696,-13.185273089862248,0.0,-5.3703521052139633,0.0,-0.23098288624576091,0.0
ENSG00000174695,TMEM167A,-111.59740823339762,0.070765661252900236,96.501584633453035,0.17080291970802919,18.755974427117412,0.12544802867383512,-3.6601508271675258,0.0
ENSG00000152422,XRCC4,-52.846488407235292,0.0046403712296983757,50.555367056342121,0.017518248175182483,-0.3118365271843393,0.0071684587813620072,2.6029578780802107,0.083333333333333329
ENSG00000038427,VCAN,-387.95866700546492,0.024361948955916472,449.04204730616044,0.4116788321167883,-57.473078900507105,0.032258064516129031,-3.6103014001724509,0.0
