Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell,Cluster 4 Weight,Cluster 4 UMI counts/cell,Cluster 5 Weight,Cluster 5 UMI counts/cell,Cluster 6 Weight,Cluster 6 UMI counts/cell,Cluster 7 Weight,Cluster 7 UMI counts/cell
ENSG00000188511,C22orf34,39.203163865573444,0.020437956204379562,-58.638808484044453,0.0057512580877066861,10.081228604529985,0.015151515151515152,-0.98617219270039902,0.0,-0.098617219270039913,0.0,10.53782264518204,0.011494252873563218,-0.098617219270039913,0.0
ENSG00000212939,RP1-29C18.10,-1.8530621146059647,0.0043795620437956208,5.0130148433007369,0.0043134435657800141,-14.991015926608039,0.0,-0.5678415123715207,0.0,-0.056784151237152053,0.0,12.512473012758843,0.0028735632183908046,-0.056784151237152053,0.0
ENSG00000100425,BRD1,-11.112666428345173,0.0087591240875912416,46.793055195624795,0.012221423436376708,-19.698652427616334,0.003787878787878788,-0.91846694159745124,0.0,-0.09184669415974514,0.0,-14.879576009747129,0.0057471264367816091,-0.09184669415974514,0.0
ENSG00000100426,ZBED4,-12.827103542590407,0.0087591240875912416,16.853619155884942,0.010783608914450037,4.9864757787116094,0.015151515151515152,-0.96607612322308423,0.0,-0.096607612322308439,0.0,-7.853700044139015,0.0057471264367816091,-0.096607612322308439,0.0
ENSG00000182858,ALG12,-10.402684406764358,0.033576642335766425,-21.665398164454942,0.027318475916606758,-12.497834155003668,0.026515151515151516,-1.6262914703429849,0.0,-0.16262914703429851,0.0,46.517466490633652,0.045977011494252873,-0.16262914703429851,0.0
ENSG00000273192,CITF22-1A6.3,8.925472414445327,0.0014598540145985401,7.5842896684636329,0.00071890726096333576,-6.9848993427689248,0.0,-0.26457952055942752,0.0,-0.026457952055942743,0.0,-9.2073673154681082,0.0,-0.026457952055942743,0.0
ENSG00000184164,CRELD2,-44.227650326837875,0.089051094890510954,-13.963378836011978,0.11214953271028037,68.236399032797763,0.18939393939393939,-2.760501688098175,0.0,-0.27605016880981753,0.0,-6.7327678442297616,0.094827586206896547,-0.27605016880981753,0.0
ENSG00000198355,PIM3,51.246256122744384,0.14890510948905109,-14.421716124250727,0.086987778576563618,-47.156825677377839,0.03787878787878788,-2.9002364942759926,0.0,-0.29002364942759923,0.0,13.812569472016516,0.086206896551724144,-0.29002364942759923,0.0
ENSG00000100427,MLC1,-20.607716236889601,0.0072992700729927005,-116.43198396849384,0.0,167.17306773137963,0.056818181818181816,-0.83703798683318242,0.0,-0.083703798683318245,0.0,-29.128921941794538,0.0,-0.083703798683318245,0.0
ENSG00000073146,MOV10L1,40.126899162975477,0.0043795620437956208,-51.488409072751629,0.0,24.687050719404461,0.003787878787878788,-0.3701539113785266,0.0,-0.037015391137852655,0.0,-12.881356115972803,0.0,-0.037015391137852655,0.0
ENSG00000170638,TRABD,11.246123129455473,0.20000000000000001,30.354429355590831,0.14306254493170381,19.263670801859419,0.1553030303030303,-3.6558287672489294,0.0,-0.36558287672489287,0.0,-56.477228766207887,0.07183908045977011,-0.36558287672489287,0.0
ENSG00000273188,RP3-402G11.25,29.662535880734985,0.014598540145985401,-40.900487392320997,0.0043134435657800141,-11.662849997558927,0.003787878787878788,-0.80430182302953523,0.0,-0.08043018230295354,0.0,23.865963696779822,0.0086206896551724137,-0.08043018230295354,0.0
ENSG00000273253,RP3-402G11.26,29.343707943774859,0.021897810218978103,-34.019634160364696,0.011502516175413372,-20.570007151791035,0.003787878787878788,-1.1157249143707473,0.0,-0.11157249143707472,0.0,26.584803265627961,0.017241379310344827,-0.11157249143707472,0.0
ENSG00000073169,SELO,103.10851919561286,0.049635036496350364,-55.799016242073449,0.013659237958303379,-16.701183078125553,0.015151515151515152,-1.4411285125165023,0.0,-0.14411285125165021,0.0,-28.878965660392137,0.0086206896551724137,-0.14411285125165021,0.0
ENSG00000128159,TUBGCP6,-8.0104137379770446,0.020437956204379562,16.63775253339999,0.020848310567936738,-1.7777324600951885,0.01893939393939394,-1.3776628312656471,0.0,-0.13776628312656475,0.0,-5.1964109378082428,0.017241379310344827,-0.13776628312656475,0.0
ENSG00000100429,HDAC10,15.870141337974513,0.078832116788321166,-42.150823580457661,0.048166786484543492,23.607154881212239,0.071969696969696975,7.7585128013518521,0.10000000000000001,-0.23129425788489053,0.0,-4.6223969243110599,0.051724137931034482,-0.23129425788489053,0.0
ENSG00000188130,MAPK12,13.271286009673013,0.0014598540145985401,3.5793660127374416,0.00071890726096333576,-7.1291220094814793,0.0,-0.27004250035914884,0.0,-0.027004250035914879,0.0,-9.3974790124983389,0.0,-0.027004250035914879,0.0
ENSG00000185386,MAPK11,-36.465306983066299,0.0,26.058029403121289,0.0043134435657800141,3.4934100108060333,0.003787878787878788,-0.5323402479279753,0.0,-0.053234024792797527,0.0,7.5526758666508966,0.0028735632183908046,-0.053234024792797527,0.0
ENSG00000196576,PLXNB2,272.25904408694646,0.13138686131386862,-180.96771072167905,0.010064701653486701,-36.221556997336862,0.007575757575757576,-1.8557167842641604,0.0,1.6679958714602541,1.0,-54.696483776695615,0.0057471264367816091,-0.185571678426416,0.0
