Gene ID,Gene Name,Cluster 1 Weight,Cluster 1 UMI counts/cell,Cluster 2 Weight,Cluster 2 UMI counts/cell,Cluster 3 Weight,Cluster 3 UMI counts/cell
ENSG00000186470,BTN3A2,92.823662559105543,0.46456692913385828,45.10273057158971,0.28392958546280522,-137.92639313069435,0.21897810218978103
ENSG00000124508,BTN2A2,16.498687484089302,0.027559055118110236,-22.20172212071531,0.015332197614991482,5.7030346366246469,0.024817518248175182
ENSG00000026950,BTN3A1,69.593446461186389,0.24015748031496062,-3.4581756884481321,0.067007382169222029,-66.135270772737925,0.043795620437956206
ENSG00000111801,BTN3A3,49.226749992517391,0.094488188976377951,23.030970573213288,0.047132311186825669,-72.257720565730409,0.032116788321167884
ENSG00000112763,BTN2A1,17.054654468647065,0.035433070866141732,-47.533516871597975,0.024417944349801251,30.478862402953258,0.048175182481751823
ENSG00000228223,HCG11,-11.755522954027738,0.003937007874015748,18.646651190913872,0.010221465076660987,-6.8911282368856268,0.010218978102189781
ENSG00000261353,CTA-14H9.5,20.108509447731013,0.003937007874015748,-58.208350027257659,0.0,38.099840579528575,0.0029197080291970801
ENSG00000182952,HMGN4,23.610411656812534,0.051181102362204724,-13.513256521746086,0.029528676888131742,-10.097155135067263,0.035036496350364967
ENSG00000146109,ABT1,46.642177341797968,0.22047244094488189,-32.717375501386051,0.13458262350936967,-13.924801840410144,0.20875912408759123
ENSG00000181315,ZNF322,-19.776097751972177,0.0,15.944136049759633,0.0068143100511073255,3.8319617022120323,0.0087591240875912416
ENSG00000261584,RP11-457M11.5,16.714661796075074,0.003937007874015748,12.092610405381476,0.0022714366837024418,-28.80727220145576,0.0
ENSG00000272468,RP1-86C11.7,47.082011646427652,0.003937007874015748,-33.89673855656725,0.0,-13.18527308986226,0.0
ENSG00000124635,HIST1H2BJ,80.366188788336785,0.09055118110236221,-48.307649655025926,0.0045428733674048836,-32.058539133310894,0.0029197080291970801
ENSG00000196787,HIST1H2AG,68.581862316143258,0.01968503937007874,-41.927159513356209,0.0022714366837024418,-26.654702802786012,0.0029197080291970801
ENSG00000197903,HIST1H2BK,116.09249208918231,0.27165354330708663,-95.412941281916289,0.069846678023850084,-20.67955080726772,0.10364963503649635
ENSG00000198339,HIST1H4I,4.1752769903461004,0.003937007874015748,-13.229322081634244,0.00056785917092561046,9.0540450912893746,0.0029197080291970801
ENSG00000184825,HIST1H2AH,11.238280517719943,0.007874015748031496,18.720430710823493,0.0022714366837024418,-29.958711228542722,0.0
ENSG00000124613,ZNF391,-10.830340658816848,0.0,22.580255139966592,0.0022714366837024418,-11.749914481149787,0.0014598540145985401
ENSG00000096654,ZNF184,32.226138215186452,0.015748031496062992,4.7427257785363608,0.0062464508801817146,-36.968863993723751,0.0029197080291970801
ENSG00000185130,HIST1H2BL,47.082011646424853,0.003937007874015748,-33.896738556563164,0.0,-13.185273089861385,0.0
ENSG00000196747,HIST1H2AI,-6.1208199387360303,0.0,7.1972514509136385,0.00056785917092561046,-1.0764315121768759,0.0014598540145985401
ENSG00000203813,HIST1H3H,47.082011646425713,0.003937007874015748,-33.896738556563939,0.0,-13.185273089861903,0.0
ENSG00000197238,HIST1H4J,-10.055074324232649,0.003937007874015748,34.171324214046408,0.0090857467348097673,-24.116249889813886,0.0072992700729927005
ENSG00000197914,HIST1H4K,-8.0733369313268835,0.0,29.845918813054624,0.0017035775127768314,-21.772581881727728,0.0
ENSG00000233822,HIST1H2BN,7.315330127080653,0.01968503937007874,4.7333266162180294,0.015900056785917091,-12.048656743298622,0.010218978102189781
ENSG00000198374,HIST1H2AL,-11.353822947407926,0.0,12.800260160917748,0.0028392958546280523,-1.4464372135099617,0.0014598540145985401
ENSG00000184357,HIST1H1B,22.787705067518807,0.027559055118110236,4.3920677024191326,0.031800113571834182,-27.179772769938356,0.0
ENSG00000182572,HIST1H3I,47.08201164642297,0.003937007874015748,-33.896738556562816,0.0,-13.18527308986104,0.0
ENSG00000233224,HIST1H2AM,48.764997771673769,0.015748031496062992,-20.51388467140098,0.0028392958546280523,-28.25111310027285,0.0014598540145985401
ENSG00000272009,RP1-313I6.12,-23.331426958204155,0.043307086614173228,132.97678285382193,0.10675752413401476,-109.64535589562685,0.033576642335766425
ENSG00000197279,ZNF165,4.9552590057195438,0.003937007874015748,34.295209353684626,0.0045428733674048836,-39.250468359403669,0.0
ENSG00000269293,ZSCAN16-AS1,-1.65941194268953,0.043307086614173228,-40.877086362509338,0.035207268597387847,42.536498305197803,0.061313868613138686
ENSG00000196812,ZSCAN16,-3.7384718404460546,0.01968503937007874,21.720702386686071,0.026689381033503691,-17.982230546239805,0.029197080291970802
ENSG00000261839,RP1-265C24.8,31.802876323082724,0.003937007874015748,-26.49689240571853,0.00056785917092561046,-5.3059839173638927,0.0014598540145985401
ENSG00000198315,ZKSCAN8,-11.33140623062023,0.003937007874015748,-1.758068900142534,0.0090857467348097673,13.089475130762583,0.014598540145985401
ENSG00000137185,ZSCAN9,35.387993978401866,0.01968503937007874,-37.940464147726125,0.0073821692220329355,2.5524701693238168,0.01167883211678832
ENSG00000187626,ZKSCAN4,-3.870811073283154,0.003937007874015748,8.4888341225446169,0.0056785917092561046,-4.6180230492606791,0.0072992700729927005
ENSG00000189134,NKAPL,-13.677616751503033,0.0,-52.806689644332124,0.0017035775127768314,66.484306395838971,0.010218978102189781
ENSG00000137338,PGBD1,27.075284425253006,0.003937007874015748,-8.4749129514582879,0.00056785917092561046,-18.600371473794723,0.0
ENSG00000235109,ZSCAN31,28.019736400519498,0.003937007874015748,-5.9152023018384412,0.0011357183418512209,-22.10453409868293,0.0
